"","x"
"934",0.694936
"935",0.685007
"936",0.691866
"937",0.754162
"938",0.680362
"939",0.740603
"940",0.734976
"941",0.71776
"942",0.711588
"943",0.722405
"944",0.800794
"945",0.812818
"946",0.741231
"947",0.582143
"948",0.758852
"949",0.626212
"950",0.621681
"951",0.738789
"952",0.726485
"953",0.713272
"954",0.511971
"955",0.720178
"956",0.790106
"957",0.596732
"958",0.712452
"959",0.81463
"960",0.532363
"961",0.667416
"962",0.564174
"963",0.746742
"964",0.746571
"965",0.555556
"966",0.853105
"967",0.621209
"968",0.751139
"969",0.779112
"970",0.708117
"971",0.668796
"972",0.802509
"973",0.528989
"974",0.780659
"975",0.589985
"976",0.78786
"977",0.596751
"978",0.740277
"979",0.670051
"980",0.801115
"981",0.752728
"982",0.759078
"983",0.779324
"984",0.61995
"985",0.73721
"986",0.677551
"987",0.767871
"988",0.542048
"989",0.819931
"990",0.689358
"991",0.567266
"992",0.672606
"993",0.736604
"994",0.834619
"995",0.629491
"996",0.669368
"997",0.639213
"998",0.678635
"999",0.852438
"1000",0.696081
