"","x"
"672",-1.6094217561789
"673",-1.60979352373996
"674",-1.61016592891624
"675",-1.61053897222998
"676",-1.61091265420716
"677",-1.61128697537753
"678",-1.61166193627458
"679",-1.61203753743556
"680",-1.6124137794015
"681",-1.61279066271718
"682",-1.61316818793116
"683",-1.61354635559577
"684",-1.61392516626712
"685",-1.61430462050513
"686",-1.61468471887346
"687",-1.61506546193962
"688",-1.61544685027488
"689",-1.61582888445432
"690",-1.61621156505683
"691",-1.61659489266513
"692",-1.61697886786573
"693",-1.61736349124898
"694",-1.61774876340905
"695",-1.61813468494395
"696",-1.61852125645553
"697",-1.61890847854948
"698",-1.61929635183533
"699",-1.61968487692648
"700",-1.62007405444019
"701",-1.62046388499757
"702",-1.62085436922364
"703",-1.62124550774725
"704",-1.62163730120116
"705",-1.62202975022203
"706",-1.6224228554504
"707",-1.62281661753072
"708",-1.62321103711135
"709",-1.62360611484456
"710",-1.62400185138655
"711",-1.62439824739745
"712",-1.62479530354131
"713",-1.62519302048615
"714",-1.62559139890392
"715",-1.62599043947053
"716",-1.62639014286586
"717",-1.62679050977375
"718",-1.62719154088203
"719",-1.62759323688251
"720",-1.627995598471
"721",-1.6283986263473
"722",-1.62880232121522
"723",-1.6292066837826
"724",-1.6296117147613
"725",-1.63001741486718
"726",-1.63042378482019
"727",-1.63083082534429
"728",-1.63123853716753
"729",-1.63164692102198
"730",-1.63205597764382
"731",-1.6324657077733
"732",-1.63287611215476
"733",-1.63328719153664
"734",-1.63369894667148
"735",-1.63411137831595
"736",-1.63452448723083
"737",-1.63493827418104
"738",-1.63535273993564
"739",-1.63576788526787
"740",-1.63618371095509
"741",-1.63660021777885
"742",-1.63701740652489
"743",-1.63743527798313
"744",-1.63785383294768
"745",-1.6382730722169
"746",-1.63869299659331
"747",-1.63911360688372
"748",-1.63953490389913
"749",-1.63995688845483
"750",-1.64037956137033
"751",-1.64080292346946
"752",-1.64122697558029
"753",-1.64165171853519
"754",-1.64207715317086
"755",-1.64250328032827
"756",-1.64293010085276
"757",-1.64335761559396
"758",-1.64378582540588
"759",-1.64421473114688
"760",-1.64464433367967
"761",-1.64507463387138
"762",-1.64550563259348
"763",-1.64593733072188
"764",-1.64636972913691
"765",-1.64680282872329
"766",-1.64723663037022
"767",-1.64767113497132
"768",-1.64810634342468
"769",-1.64854225663288
"770",-1.64897887550298
"771",-1.64941620094652
"772",-1.64985423387959
"773",-1.65029297522277
"774",-1.6507324259012
