"","x"
"454",-224198.655476354
"455",-208924.974479265
"456",-194621.254958726
"457",-181287.496914737
"458",-168923.700347299
"459",-157529.86525641
"460",-147105.991642072
"461",-137652.079504284
"462",-129168.128843045
"463",-121654.139658357
"464",-115110.11195022
"465",-109536.045718632
"466",-104931.940963594
"467",-101297.797685107
"468",-98633.6158831694
"469",-96939.3955577822
"470",-96215.1367089452
"471",-96460.8393366582
"472",-97676.5034409214
"473",-99862.1290217347
"474",-103017.716079098
"475",-107143.264613012
"476",-112238.774623476
"477",-118304.246110489
"478",-125339.679074053
"479",-133345.073514168
"480",-142320.429430832
"481",-152265.746824046
"482",-163181.025693811
"483",-175066.266040125
"484",-187921.46786299
"485",-201746.631162405
"486",-216541.75593837
"487",-232306.842190885
"488",-249041.889919951
"489",-266746.899125566
"490",-285421.869807732
"491",-305066.801966447
"492",-325681.695601713
"493",-347266.550713529
"494",-369821.367301896
"495",-393346.145366812
"496",-417840.884908278
"497",-443305.585926295
"498",-469740.248420861
"499",-497144.872391978
"500",-525519.457839645
"501",-270125.302894317
"502",-251612.994886257
"503",-234070.648354747
"504",-217498.263299788
"505",-201895.839721379
"506",-187263.37761952
"507",-173600.87699421
"508",-160908.337845452
"509",-149185.760173243
"510",-138433.143977584
"511",-128650.489258476
"512",-119837.796015917
"513",-111995.064249909
"514",-105122.293960451
"515",-99219.4851475429
"516",-94286.637811185
"517",-90323.7519513773
"518",-87330.8275681197
"519",-85307.8646614123
"520",-84254.863231255
"521",-84171.8232776478
"522",-85058.7448005908
"523",-86915.6278000839
"524",-89742.4722761271
"525",-93539.2782287204
"526",-98306.0456578639
"527",-104042.774563558
"528",-110749.464945801
"529",-118426.116804595
"530",-127072.730139939
"531",-136689.304951833
"532",-147275.841240278
"533",-158832.339005272
"534",-171358.798246817
"535",-184855.218964911
"536",-199321.601159556
"537",-214757.944830751
"538",-231164.249978496
"539",-248540.516602791
"540",-266886.744703637
"541",-286202.934281032
"542",-306489.085334978
"543",-327745.197865474
"544",-349971.27187252
"545",-373167.307356115
"546",-397333.304316262
"547",-422469.262752958
"548",-448575.182666204
"549",-475651.064056001
"550",-503696.906922348
"551",-265329.028973375
"552",-246487.978383995
"553",-228616.889271165
"554",-211715.761634885
"555",-195784.595475156
"556",-180823.390791976
"557",-166832.147585347
"558",-153810.865855268
"559",-141759.545601739
"560",-130678.18682476
"561",-120566.789524331
"562",-111425.353700452
"563",-103253.879353124
"564",-96052.3664823456
"565",-89820.8150881174
"566",-84559.2251704393
"567",-80267.5967293114
"568",-76945.9297647335
"569",-74594.2242767059
"570",-73212.4802652283
"571",-72800.6977303009
"572",-73358.8766719236
"573",-74887.0170900965
"574",-77385.1189848195
"575",-80853.1823560926
"576",-85291.2072039158
"577",-90699.1935282892
"578",-97077.1413292127
"579",-104425.050606686
"580",-112742.92136071
"581",-122030.753591284
"582",-132288.547298408
"583",-143516.302482082
"584",-155714.019142307
"585",-168881.697279081
"586",-183019.336892406
"587",-198126.93798228
"588",-214204.500548705
"589",-231252.02459168
"590",-249269.510111205
"591",-268256.957107281
"592",-288214.365579906
"593",-309141.735529081
"594",-331039.066954807
"595",-353906.359857083
"596",-377743.614235909
"597",-402550.830091285
"598",-428328.007423211
"599",-455075.146231687
"600",-482792.246516714
"601",-261450.645564096
"602",-242280.852393396
"603",-224081.020699246
"604",-206851.150481646
"605",-190591.241740596
"606",-175301.294476096
"607",-160981.308688147
"608",-147631.284376747
"609",-135251.221541898
"610",-123841.120183599
"611",-113400.98030185
"612",-103930.801896651
"613",-95430.5849680024
"614",-87900.3295159038
"615",-81340.0355403553
"616",-75749.703041357
"617",-71129.3320189088
"618",-67478.9224730108
"619",-64798.4744036628
"620",-63087.987810865
"621",-62347.4626946174
"622",-62576.8990549198
"623",-63776.2968917725
"624",-65945.6562051752
"625",-69084.9769951281
"626",-73194.2592616311
"627",-78273.5030046842
"628",-84322.7082242875
"629",-91341.8749204409
"630",-99331.0030931444
"631",-108290.092742398
"632",-118219.143868202
"633",-129118.156470556
"634",-140987.13054946
"635",-153826.066104914
"636",-167634.963136918
"637",-182413.821645473
"638",-198162.641630578
"639",-214881.423092232
"640",-232570.166030437
"641",-251228.870445192
"642",-270857.536336497
"643",-291456.163704353
"644",-313024.752548758
"645",-335563.302869713
"646",-359071.814667219
"647",-383550.287941275
"648",-408998.722691881
"649",-435417.118919037
"650",-462805.476622743
"651",-258490.152666481
"652",-238991.61691446
"653",-220463.04263899
"654",-202904.42984007
"655",-186315.7785177
"656",-170697.08867188
"657",-156048.36030261
"658",-142369.59340989
"659",-129660.787993721
"660",-117921.944054102
"661",-107153.061591032
"662",-97354.1406045132
"663",-88525.1810945442
"664",-80666.1830611254
"665",-73777.1465042567
"666",-67858.0714239382
"667",-62908.9578201697
"668",-58929.8056929514
"669",-55920.6150422832
"670",-53881.3858681652
"671",-52812.1181705973
"672",-52712.8119495795
"673",-53583.4672051119
"674",-55424.0839371944
"675",-58234.662145827
"676",-62015.2018310098
"677",-66765.7029927427
"678",-72486.1656310257
"679",-79176.5897458589
"680",-86836.9753372422
"681",-95467.3224051756
"682",-105067.630949659
"683",-115637.900970693
"684",-127178.132468277
"685",-139688.325442411
"686",-153168.479893095
"687",-167618.595820329
"688",-183038.673224113
"689",-199428.712104448
"690",-216788.712461332
"691",-235118.674294767
"692",-254418.597604752
"693",-274688.482391287
"694",-295928.328654372
"695",-318138.136394008
"696",-341317.905610193
"697",-365467.636302929
"698",-390587.328472214
"699",-416676.98211805
"700",-443736.597240436
"701",-256447.550280529
"702",-236620.271947188
"703",-217762.955090398
"704",-199875.599710157
"705",-182958.205806467
"706",-167010.773379327
"707",-152033.302428737
"708",-138025.792954697
"709",-124988.244957207
"710",-112920.658436268
"711",-101823.033391878
"712",-91695.3698240387
"713",-82537.6677327495
"714",-74349.9271180105
"715",-67132.1479798215
"716",-60884.3303181827
"717",-55606.474133094
"718",-51298.5794245555
"719",-47960.6461925671
"720",-45592.6744371288
"721",-44194.6641582407
"722",-43766.6153559026
"723",-44308.5280301148
"724",-45820.402180877
"725",-48302.2378081894
